orf_id,sequence_id,start,end,strand,frame,length_bp,length_aa,start_codon,confidence_score,overlap_flag,overlap_with
ENA|BN000065|BN000065.1_predicted_orf_966,ENA|BN000065|BN000065.1,93277,93429,+,1,153,50,TTG,0.4595,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_93285_93494,ORF_ENA|BN000065|BN000065.1_+3_93294_93581"
ENA|BN000065|BN000065.1_predicted_orf_967,ENA|BN000065|BN000065.1,93285,93494,-,-1,210,69,TTG,0.533,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_93277_93429,ORF_ENA|BN000065|BN000065.1_+3_93294_93581,ORF_ENA|BN000065|BN000065.1_-2_93383_93568"
ENA|BN000065|BN000065.1_predicted_orf_968,ENA|BN000065|BN000065.1,93294,93581,+,3,288,95,GTG,0.7168,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_93277_93429,ORF_ENA|BN000065|BN000065.1_-1_93285_93494,ORF_ENA|BN000065|BN000065.1_-2_93383_93568,ORF_ENA|BN000065|BN000065.1_-1_93522_93650"
ENA|BN000065|BN000065.1_predicted_orf_969,ENA|BN000065|BN000065.1,93383,93568,-,-2,186,61,GTG,0.5488,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_93285_93494,ORF_ENA|BN000065|BN000065.1_+3_93294_93581"
ENA|BN000065|BN000065.1_predicted_orf_970,ENA|BN000065|BN000065.1,93522,93650,-,-1,129,42,GTG,0.4826,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_93294_93581,ORF_ENA|BN000065|BN000065.1_-2_93578_93775,ORF_ENA|BN000065|BN000065.1_+1_93598_93780"
ENA|BN000065|BN000065.1_predicted_orf_971,ENA|BN000065|BN000065.1,93578,93775,-,-2,198,65,TTG,0.5189,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_93522_93650,ORF_ENA|BN000065|BN000065.1_+1_93598_93780,ORF_ENA|BN000065|BN000065.1_-3_93634_93744,ORF_ENA|BN000065|BN000065.1_+2_93707_93907"
ENA|BN000065|BN000065.1_predicted_orf_972,ENA|BN000065|BN000065.1,93598,93780,+,1,183,60,TTG,0.499,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_93522_93650,ORF_ENA|BN000065|BN000065.1_-2_93578_93775,ORF_ENA|BN000065|BN000065.1_-3_93634_93744,ORF_ENA|BN000065|BN000065.1_+2_93707_93907"
ENA|BN000065|BN000065.1_predicted_orf_973,ENA|BN000065|BN000065.1,93707,93907,+,2,201,66,GTG,0.5897,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_93578_93775,ORF_ENA|BN000065|BN000065.1_+1_93598_93780,ORF_ENA|BN000065|BN000065.1_-2_93791_94045"
ENA|BN000065|BN000065.1_predicted_orf_974,ENA|BN000065|BN000065.1,93791,94045,-,-2,255,84,GTG,0.6768,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_93707_93907,ORF_ENA|BN000065|BN000065.1_-3_93985_94101"
ENA|BN000065|BN000065.1_predicted_orf_975,ENA|BN000065|BN000065.1,93985,94101,-,-3,117,38,GTG,0.4879,Overlap,ORF_ENA|BN000065|BN000065.1_-2_93791_94045
ENA|BN000065|BN000065.1_predicted_orf_976,ENA|BN000065|BN000065.1,94093,94206,+,1,114,37,ATG,0.5759,None,
ENA|BN000065|BN000065.1_predicted_orf_977,ENA|BN000065|BN000065.1,94203,94316,+,3,114,37,ATG,0.5759,None,
ENA|BN000065|BN000065.1_predicted_orf_978,ENA|BN000065|BN000065.1,94269,94376,-,-1,108,35,TTG,0.4208,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_94294_94521,ORF_ENA|BN000065|BN000065.1_-2_94313_94429"
ENA|BN000065|BN000065.1_predicted_orf_979,ENA|BN000065|BN000065.1,94294,94521,-,-3,228,75,TTG,0.5751,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_94269_94376,ORF_ENA|BN000065|BN000065.1_-2_94313_94429,ORF_ENA|BN000065|BN000065.1_-2_94433_94591,ORF_ENA|BN000065|BN000065.1_-1_94455_94595"
ENA|BN000065|BN000065.1_predicted_orf_980,ENA|BN000065|BN000065.1,94433,94591,-,-2,159,52,ATG,0.6192,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_94294_94521,ORF_ENA|BN000065|BN000065.1_-1_94455_94595,ORF_ENA|BN000065|BN000065.1_+1_94477_94602,ORF_ENA|BN000065|BN000065.1_+2_94484_94636"
ENA|BN000065|BN000065.1_predicted_orf_981,ENA|BN000065|BN000065.1,94455,94595,-,-1,141,46,ATG,0.5972,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_94294_94521,ORF_ENA|BN000065|BN000065.1_-2_94433_94591,ORF_ENA|BN000065|BN000065.1_+1_94477_94602,ORF_ENA|BN000065|BN000065.1_+2_94484_94636"
ENA|BN000065|BN000065.1_predicted_orf_982,ENA|BN000065|BN000065.1,94477,94602,+,1,126,41,GTG,0.4922,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_94433_94591,ORF_ENA|BN000065|BN000065.1_-1_94455_94595,ORF_ENA|BN000065|BN000065.1_+2_94484_94636"
ENA|BN000065|BN000065.1_predicted_orf_983,ENA|BN000065|BN000065.1,94484,94636,+,2,153,50,ATG,0.6132,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_94433_94591,ORF_ENA|BN000065|BN000065.1_-1_94455_94595,ORF_ENA|BN000065|BN000065.1_+1_94477_94602"
ENA|BN000065|BN000065.1_predicted_orf_984,ENA|BN000065|BN000065.1,94798,94932,+,1,135,44,GTG,0.5034,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_94834_95046,ORF_ENA|BN000065|BN000065.1_+3_94857_94988,ORF_ENA|BN000065|BN000065.1_+2_94871_94969"
ENA|BN000065|BN000065.1_predicted_orf_985,ENA|BN000065|BN000065.1,94834,95046,-,-3,213,70,GTG,0.6106,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_94798_94932,ORF_ENA|BN000065|BN000065.1_+3_94857_94988,ORF_ENA|BN000065|BN000065.1_+2_94871_94969"
ENA|BN000065|BN000065.1_predicted_orf_986,ENA|BN000065|BN000065.1,94857,94988,+,3,132,43,TTG,0.44,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_94798_94932,ORF_ENA|BN000065|BN000065.1_-3_94834_95046,ORF_ENA|BN000065|BN000065.1_+2_94871_94969"
ENA|BN000065|BN000065.1_predicted_orf_987,ENA|BN000065|BN000065.1,95009,95137,+,2,129,42,TTG,0.4367,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_95022_95288,ORF_ENA|BN000065|BN000065.1_+1_95035_95244"
ENA|BN000065|BN000065.1_predicted_orf_988,ENA|BN000065|BN000065.1,95022,95288,+,3,267,88,TTG,0.6361,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_95009_95137,ORF_ENA|BN000065|BN000065.1_+1_95035_95244,ORF_ENA|BN000065|BN000065.1_-2_95144_95242"
ENA|BN000065|BN000065.1_predicted_orf_989,ENA|BN000065|BN000065.1,95144,95242,-,-2,99,32,ATG,0.5636,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_95022_95288,ORF_ENA|BN000065|BN000065.1_+1_95035_95244"
ENA|BN000065|BN000065.1_predicted_orf_990,ENA|BN000065|BN000065.1,95255,95374,-,-2,120,39,ATG,0.5812,None,
ENA|BN000065|BN000065.1_predicted_orf_991,ENA|BN000065|BN000065.1,95346,95480,-,-1,135,44,ATG,0.5912,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_95400_95552,ORF_ENA|BN000065|BN000065.1_+2_95417_95605"
ENA|BN000065|BN000065.1_predicted_orf_992,ENA|BN000065|BN000065.1,95400,95552,+,3,153,50,TTG,0.4621,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_95346_95480,ORF_ENA|BN000065|BN000065.1_+2_95417_95605,ORF_ENA|BN000065|BN000065.1_-2_95492_95608"
ENA|BN000065|BN000065.1_predicted_orf_993,ENA|BN000065|BN000065.1,95417,95605,+,2,189,62,TTG,0.5097,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_95346_95480,ORF_ENA|BN000065|BN000065.1_+3_95400_95552,ORF_ENA|BN000065|BN000065.1_-2_95492_95608"
ENA|BN000065|BN000065.1_predicted_orf_994,ENA|BN000065|BN000065.1,95492,95608,-,-2,117,38,TTG,0.4227,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_95400_95552,ORF_ENA|BN000065|BN000065.1_+2_95417_95605"
ENA|BN000065|BN000065.1_predicted_orf_995,ENA|BN000065|BN000065.1,95645,95758,+,2,114,37,GTG,0.4828,None,
ENA|BN000065|BN000065.1_predicted_orf_996,ENA|BN000065|BN000065.1,95755,95886,-,-3,132,43,GTG,0.4963,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_95811_95921,ORF_ENA|BN000065|BN000065.1_+3_95832_95954"
ENA|BN000065|BN000065.1_predicted_orf_997,ENA|BN000065|BN000065.1,95811,95921,-,-1,111,36,TTG,0.4137,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_95755_95886,ORF_ENA|BN000065|BN000065.1_+3_95832_95954"
ENA|BN000065|BN000065.1_predicted_orf_998,ENA|BN000065|BN000065.1,95832,95954,+,3,123,40,ATG,0.583,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_95755_95886,ORF_ENA|BN000065|BN000065.1_-1_95811_95921"
ENA|BN000065|BN000065.1_predicted_orf_999,ENA|BN000065|BN000065.1,96135,96299,-,-1,165,54,TTG,0.4768,None,
ENA|BN000065|BN000065.1_predicted_orf_1000,ENA|BN000065|BN000065.1,96341,96478,-,-2,138,45,ATG,0.5973,Overlap,ORF_ENA|BN000065|BN000065.1_+3_96366_96506
ENA|BN000065|BN000065.1_predicted_orf_1001,ENA|BN000065|BN000065.1,96366,96506,+,3,141,46,ATG,0.6004,Overlap,ORF_ENA|BN000065|BN000065.1_-2_96341_96478
ENA|BN000065|BN000065.1_predicted_orf_1002,ENA|BN000065|BN000065.1,96457,97140,-,-3,684,227,TTG,0.8476,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_96534_96713,ORF_ENA|BN000065|BN000065.1_+1_96736_96849,ORF_ENA|BN000065|BN000065.1_-2_96959_97240,ORF_ENA|BN000065|BN000065.1_+3_97074_97166"
ENA|BN000065|BN000065.1_predicted_orf_1003,ENA|BN000065|BN000065.1,96534,96713,+,3,180,59,ATG,0.6487,Overlap,ORF_ENA|BN000065|BN000065.1_-3_96457_97140
ENA|BN000065|BN000065.1_predicted_orf_1004,ENA|BN000065|BN000065.1,96736,96849,+,1,114,37,GTG,0.4859,Overlap,ORF_ENA|BN000065|BN000065.1_-3_96457_97140
ENA|BN000065|BN000065.1_predicted_orf_1005,ENA|BN000065|BN000065.1,96959,97240,-,-2,282,93,TTG,0.6625,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_96457_97140,ORF_ENA|BN000065|BN000065.1_+3_97074_97166"
ENA|BN000065|BN000065.1_predicted_orf_1006,ENA|BN000065|BN000065.1,97074,97166,+,3,93,30,TTG,0.4081,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_96457_97140,ORF_ENA|BN000065|BN000065.1_-2_96959_97240"
ENA|BN000065|BN000065.1_predicted_orf_1007,ENA|BN000065|BN000065.1,97227,97319,-,-1,93,30,TTG,0.4096,None,
ENA|BN000065|BN000065.1_predicted_orf_1008,ENA|BN000065|BN000065.1,97330,97557,-,-3,228,75,GTG,0.6333,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_97430_97561,ORF_ENA|BN000065|BN000065.1_+2_97460_97642,ORF_ENA|BN000065|BN000065.1_+3_97485_97610,ORF_ENA|BN000065|BN000065.1_+1_97498_97716"
ENA|BN000065|BN000065.1_predicted_orf_1009,ENA|BN000065|BN000065.1,97430,97561,-,-2,132,43,TTG,0.4413,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_97330_97557,ORF_ENA|BN000065|BN000065.1_+2_97460_97642,ORF_ENA|BN000065|BN000065.1_+3_97485_97610,ORF_ENA|BN000065|BN000065.1_+1_97498_97716"
ENA|BN000065|BN000065.1_predicted_orf_1010,ENA|BN000065|BN000065.1,97460,97642,+,2,183,60,GTG,0.5647,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_97330_97557,ORF_ENA|BN000065|BN000065.1_-2_97430_97561,ORF_ENA|BN000065|BN000065.1_+3_97485_97610,ORF_ENA|BN000065|BN000065.1_+1_97498_97716"
ENA|BN000065|BN000065.1_predicted_orf_1011,ENA|BN000065|BN000065.1,97498,97716,+,1,219,72,GTG,0.6202,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_97330_97557,ORF_ENA|BN000065|BN000065.1_-2_97430_97561,ORF_ENA|BN000065|BN000065.1_+2_97460_97642,ORF_ENA|BN000065|BN000065.1_+3_97485_97610,ORF_ENA|BN000065|BN000065.1_-2_97625_97771,ORF_ENA|BN000065|BN000065.1_-3_97639_97761"
ENA|BN000065|BN000065.1_predicted_orf_1012,ENA|BN000065|BN000065.1,97625,97771,-,-2,147,48,ATG,0.6073,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_97498_97716,ORF_ENA|BN000065|BN000065.1_-3_97639_97761,ORF_ENA|BN000065|BN000065.1_+3_97713_97811"
ENA|BN000065|BN000065.1_predicted_orf_1013,ENA|BN000065|BN000065.1,97713,97811,+,3,99,32,TTG,0.4062,Overlap,ORF_ENA|BN000065|BN000065.1_-2_97625_97771
ENA|BN000065|BN000065.1_predicted_orf_1014,ENA|BN000065|BN000065.1,97764,97865,-,-1,102,33,GTG,0.4671,None,
ENA|BN000065|BN000065.1_predicted_orf_1015,ENA|BN000065|BN000065.1,97877,97981,-,-2,105,34,TTG,0.4151,Overlap,ORF_ENA|BN000065|BN000065.1_+2_97886_98035
ENA|BN000065|BN000065.1_predicted_orf_1016,ENA|BN000065|BN000065.1,97886,98035,+,2,150,49,GTG,0.5128,Overlap,ORF_ENA|BN000065|BN000065.1_-2_97877_97981
ENA|BN000065|BN000065.1_predicted_orf_1017,ENA|BN000065|BN000065.1,98028,98126,-,-1,99,32,GTG,0.4649,None,
ENA|BN000065|BN000065.1_predicted_orf_1018,ENA|BN000065|BN000065.1,98176,98268,-,-3,93,30,GTG,0.4662,None,
ENA|BN000065|BN000065.1_predicted_orf_1019,ENA|BN000065|BN000065.1,98241,98333,+,3,93,30,GTG,0.4696,None,
ENA|BN000065|BN000065.1_predicted_orf_1020,ENA|BN000065|BN000065.1,98356,98457,-,-3,102,33,TTG,0.4082,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_98368_98475,ORF_ENA|BN000065|BN000065.1_-1_98382_98480"
ENA|BN000065|BN000065.1_predicted_orf_1021,ENA|BN000065|BN000065.1,98368,98475,+,1,108,35,GTG,0.4762,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_98356_98457,ORF_ENA|BN000065|BN000065.1_-1_98382_98480,ORF_ENA|BN000065|BN000065.1_+2_98411_98533,ORF_ENA|BN000065|BN000065.1_-2_98417_98536,ORF_ENA|BN000065|BN000065.1_+3_98421_98561"
ENA|BN000065|BN000065.1_predicted_orf_1022,ENA|BN000065|BN000065.1,98382,98480,-,-1,99,32,TTG,0.4107,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_98356_98457,ORF_ENA|BN000065|BN000065.1_+1_98368_98475,ORF_ENA|BN000065|BN000065.1_+2_98411_98533,ORF_ENA|BN000065|BN000065.1_-2_98417_98536,ORF_ENA|BN000065|BN000065.1_+3_98421_98561"
ENA|BN000065|BN000065.1_predicted_orf_1023,ENA|BN000065|BN000065.1,98411,98533,+,2,123,40,GTG,0.4938,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_98368_98475,ORF_ENA|BN000065|BN000065.1_-1_98382_98480,ORF_ENA|BN000065|BN000065.1_-2_98417_98536,ORF_ENA|BN000065|BN000065.1_+3_98421_98561"
ENA|BN000065|BN000065.1_predicted_orf_1024,ENA|BN000065|BN000065.1,98417,98536,-,-2,120,39,TTG,0.4306,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_98368_98475,ORF_ENA|BN000065|BN000065.1_-1_98382_98480,ORF_ENA|BN000065|BN000065.1_+2_98411_98533,ORF_ENA|BN000065|BN000065.1_+3_98421_98561"
ENA|BN000065|BN000065.1_predicted_orf_1025,ENA|BN000065|BN000065.1,98421,98561,+,3,141,46,ATG,0.6013,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_98368_98475,ORF_ENA|BN000065|BN000065.1_-1_98382_98480,ORF_ENA|BN000065|BN000065.1_+2_98411_98533,ORF_ENA|BN000065|BN000065.1_-2_98417_98536"
ENA|BN000065|BN000065.1_predicted_orf_1026,ENA|BN000065|BN000065.1,98603,98872,+,2,270,89,TTG,0.6441,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_98608_98706,ORF_ENA|BN000065|BN000065.1_-3_98629_98826,ORF_ENA|BN000065|BN000065.1_-1_98688_98801"
ENA|BN000065|BN000065.1_predicted_orf_1027,ENA|BN000065|BN000065.1,98629,98826,-,-3,198,65,GTG,0.5862,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_98603_98872,ORF_ENA|BN000065|BN000065.1_+1_98608_98706,ORF_ENA|BN000065|BN000065.1_-1_98688_98801"
ENA|BN000065|BN000065.1_predicted_orf_1028,ENA|BN000065|BN000065.1,99002,99136,+,2,135,44,TTG,0.434,Overlap,ORF_ENA|BN000065|BN000065.1_-1_99072_99197
ENA|BN000065|BN000065.1_predicted_orf_1029,ENA|BN000065|BN000065.1,99072,99197,-,-1,126,41,ATG,0.5861,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_99002_99136,ORF_ENA|BN000065|BN000065.1_+3_99093_99203"
ENA|BN000065|BN000065.1_predicted_orf_1030,ENA|BN000065|BN000065.1,99093,99203,+,3,111,36,TTG,0.4227,Overlap,ORF_ENA|BN000065|BN000065.1_-1_99072_99197
ENA|BN000065|BN000065.1_predicted_orf_1031,ENA|BN000065|BN000065.1,99187,99279,+,1,93,30,ATG,0.5595,Overlap,ORF_ENA|BN000065|BN000065.1_+3_99210_99485
ENA|BN000065|BN000065.1_predicted_orf_1032,ENA|BN000065|BN000065.1,99210,99485,+,3,276,91,TTG,0.6541,Overlap,ORF_ENA|BN000065|BN000065.1_+1_99187_99279
ENA|BN000065|BN000065.1_predicted_orf_1033,ENA|BN000065|BN000065.1,99488,99658,-,-2,171,56,GTG,0.5453,Overlap,ORF_ENA|BN000065|BN000065.1_+2_99536_99712
ENA|BN000065|BN000065.1_predicted_orf_1034,ENA|BN000065|BN000065.1,99536,99712,+,2,177,58,GTG,0.5562,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_99488_99658,ORF_ENA|BN000065|BN000065.1_+3_99636_99731"
ENA|BN000065|BN000065.1_predicted_orf_1035,ENA|BN000065|BN000065.1,99636,99731,+,3,96,31,TTG,0.4098,Overlap,ORF_ENA|BN000065|BN000065.1_+2_99536_99712
ENA|BN000065|BN000065.1_predicted_orf_1036,ENA|BN000065|BN000065.1,99724,99837,-,-3,114,37,ATG,0.5617,None,
ENA|BN000065|BN000065.1_predicted_orf_1037,ENA|BN000065|BN000065.1,99839,99952,+,2,114,37,ATG,0.5759,Overlap,ORF_ENA|BN000065|BN000065.1_-2_99842_99955
ENA|BN000065|BN000065.1_predicted_orf_1038,ENA|BN000065|BN000065.1,99842,99955,-,-2,114,37,ATG,0.5759,Overlap,ORF_ENA|BN000065|BN000065.1_+2_99839_99952
ENA|BN000065|BN000065.1_predicted_orf_1039,ENA|BN000065|BN000065.1,99991,100233,+,1,243,80,TTG,0.5995,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_100008_100121,ORF_ENA|BN000065|BN000065.1_-3_100039_100134"
ENA|BN000065|BN000065.1_predicted_orf_1040,ENA|BN000065|BN000065.1,100008,100121,-,-1,114,37,GTG,0.4816,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_99991_100233,ORF_ENA|BN000065|BN000065.1_-3_100039_100134"
ENA|BN000065|BN000065.1_predicted_orf_1041,ENA|BN000065|BN000065.1,100039,100134,-,-3,96,31,GTG,0.4692,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_99991_100233,ORF_ENA|BN000065|BN000065.1_-1_100008_100121"
ENA|BN000065|BN000065.1_predicted_orf_1042,ENA|BN000065|BN000065.1,100477,100683,-,-3,207,68,TTG,0.5368,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_100494_100592,ORF_ENA|BN000065|BN000065.1_-1_100563_100673,ORF_ENA|BN000065|BN000065.1_+3_100629_100811"
ENA|BN000065|BN000065.1_predicted_orf_1043,ENA|BN000065|BN000065.1,100494,100592,+,3,99,32,TTG,0.412,Overlap,ORF_ENA|BN000065|BN000065.1_-3_100477_100683
ENA|BN000065|BN000065.1_predicted_orf_1044,ENA|BN000065|BN000065.1,100629,100811,+,3,183,60,TTG,0.5049,Overlap,ORF_ENA|BN000065|BN000065.1_-3_100477_100683
ENA|BN000065|BN000065.1_predicted_orf_1045,ENA|BN000065|BN000065.1,100921,101043,-,-3,123,40,GTG,0.4902,None,
ENA|BN000065|BN000065.1_predicted_orf_1046,ENA|BN000065|BN000065.1,101030,101209,+,2,180,59,ATG,0.6354,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_101048_101557,ORF_ENA|BN000065|BN000065.1_+1_101155_101250"
ENA|BN000065|BN000065.1_predicted_orf_1047,ENA|BN000065|BN000065.1,101048,101557,-,-2,510,169,GTG,0.888,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_101030_101209,ORF_ENA|BN000065|BN000065.1_+1_101155_101250,ORF_ENA|BN000065|BN000065.1_+3_101202_101501,ORF_ENA|BN000065|BN000065.1_-3_101263_101358"
ENA|BN000065|BN000065.1_predicted_orf_1048,ENA|BN000065|BN000065.1,101155,101250,+,1,96,31,TTG,0.4005,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_101030_101209,ORF_ENA|BN000065|BN000065.1_-2_101048_101557"
ENA|BN000065|BN000065.1_predicted_orf_1049,ENA|BN000065|BN000065.1,101202,101501,+,3,300,99,GTG,0.7375,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_101048_101557,ORF_ENA|BN000065|BN000065.1_-3_101263_101358"
ENA|BN000065|BN000065.1_predicted_orf_1050,ENA|BN000065|BN000065.1,101558,101695,+,2,138,45,TTG,0.4486,None,
ENA|BN000065|BN000065.1_predicted_orf_1051,ENA|BN000065|BN000065.1,101687,101833,-,-2,147,48,ATG,0.6086,None,
ENA|BN000065|BN000065.1_predicted_orf_1052,ENA|BN000065|BN000065.1,101809,101913,-,-3,105,34,GTG,0.4727,None,
ENA|BN000065|BN000065.1_predicted_orf_1053,ENA|BN000065|BN000065.1,101891,102130,-,-2,240,79,TTG,0.5918,Overlap,ORF_ENA|BN000065|BN000065.1_+1_102040_102153
ENA|BN000065|BN000065.1_predicted_orf_1054,ENA|BN000065|BN000065.1,102040,102153,+,1,114,37,ATG,0.5748,Overlap,ORF_ENA|BN000065|BN000065.1_-2_101891_102130
ENA|BN000065|BN000065.1_predicted_orf_1055,ENA|BN000065|BN000065.1,102237,102338,+,3,102,33,GTG,0.4682,Overlap,ORF_ENA|BN000065|BN000065.1_-2_102248_102505
ENA|BN000065|BN000065.1_predicted_orf_1056,ENA|BN000065|BN000065.1,102248,102505,-,-2,258,85,TTG,0.6216,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_102237_102338,ORF_ENA|BN000065|BN000065.1_+1_102301_102405,ORF_ENA|BN000065|BN000065.1_-3_102364_102492,ORF_ENA|BN000065|BN000065.1_-1_102390_102536,ORF_ENA|BN000065|BN000065.1_+3_102420_102773,ORF_ENA|BN000065|BN000065.1_+1_102433_102573"
ENA|BN000065|BN000065.1_predicted_orf_1057,ENA|BN000065|BN000065.1,102301,102405,+,1,105,34,GTG,0.4779,Overlap,ORF_ENA|BN000065|BN000065.1_-2_102248_102505
ENA|BN000065|BN000065.1_predicted_orf_1058,ENA|BN000065|BN000065.1,102390,102536,-,-1,147,48,ATG,0.6087,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_102248_102505,ORF_ENA|BN000065|BN000065.1_-3_102364_102492,ORF_ENA|BN000065|BN000065.1_+3_102420_102773,ORF_ENA|BN000065|BN000065.1_+1_102433_102573,ORF_ENA|BN000065|BN000065.1_+2_102458_102595"
ENA|BN000065|BN000065.1_predicted_orf_1059,ENA|BN000065|BN000065.1,102420,102773,+,3,354,117,TTG,0.7555,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_102248_102505,ORF_ENA|BN000065|BN000065.1_-3_102364_102492,ORF_ENA|BN000065|BN000065.1_-1_102390_102536,ORF_ENA|BN000065|BN000065.1_+1_102433_102573,ORF_ENA|BN000065|BN000065.1_+2_102458_102595,ORF_ENA|BN000065|BN000065.1_-2_102533_102700,ORF_ENA|BN000065|BN000065.1_+1_102601_102708,ORF_ENA|BN000065|BN000065.1_-1_102606_102872,ORF_ENA|BN000065|BN000065.1_-2_102719_102841"
ENA|BN000065|BN000065.1_predicted_orf_1060,ENA|BN000065|BN000065.1,102533,102700,-,-2,168,55,ATG,0.6315,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_102420_102773,ORF_ENA|BN000065|BN000065.1_+2_102458_102595,ORF_ENA|BN000065|BN000065.1_+1_102601_102708,ORF_ENA|BN000065|BN000065.1_-1_102606_102872"
ENA|BN000065|BN000065.1_predicted_orf_1061,ENA|BN000065|BN000065.1,102606,102872,-,-1,267,88,TTG,0.6382,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_102420_102773,ORF_ENA|BN000065|BN000065.1_-2_102533_102700,ORF_ENA|BN000065|BN000065.1_+1_102601_102708,ORF_ENA|BN000065|BN000065.1_-2_102719_102841,ORF_ENA|BN000065|BN000065.1_+1_102745_102996,ORF_ENA|BN000065|BN000065.1_+3_102774_103013"
ENA|BN000065|BN000065.1_predicted_orf_1062,ENA|BN000065|BN000065.1,102745,102996,+,1,252,83,TTG,0.6142,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_102606_102872,ORF_ENA|BN000065|BN000065.1_-2_102719_102841,ORF_ENA|BN000065|BN000065.1_+3_102774_103013"
ENA|BN000065|BN000065.1_predicted_orf_1063,ENA|BN000065|BN000065.1,102774,103013,+,3,240,79,GTG,0.6546,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_102606_102872,ORF_ENA|BN000065|BN000065.1_-2_102719_102841,ORF_ENA|BN000065|BN000065.1_+1_102745_102996"
ENA|BN000065|BN000065.1_predicted_orf_1064,ENA|BN000065|BN000065.1,102966,103142,-,-1,177,58,GTG,0.5532,Overlap,ORF_ENA|BN000065|BN000065.1_-2_103010_103147
ENA|BN000065|BN000065.1_predicted_orf_1065,ENA|BN000065|BN000065.1,103010,103147,-,-2,138,45,ATG,0.5947,Overlap,ORF_ENA|BN000065|BN000065.1_-1_102966_103142
ENA|BN000065|BN000065.1_predicted_orf_1066,ENA|BN000065|BN000065.1,103106,103270,+,2,165,54,GTG,0.5381,Overlap,ORF_ENA|BN000065|BN000065.1_-2_103214_103309
ENA|BN000065|BN000065.1_predicted_orf_1067,ENA|BN000065|BN000065.1,103214,103309,-,-2,96,31,TTG,0.4085,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_103106_103270,ORF_ENA|BN000065|BN000065.1_+3_103224_103322"
ENA|BN000065|BN000065.1_predicted_orf_1068,ENA|BN000065|BN000065.1,103224,103322,+,3,99,32,ATG,0.5606,Overlap,ORF_ENA|BN000065|BN000065.1_-2_103214_103309
ENA|BN000065|BN000065.1_predicted_orf_1069,ENA|BN000065|BN000065.1,103572,103685,-,-1,114,37,ATG,0.5692,Overlap,ORF_ENA|BN000065|BN000065.1_+3_103581_103712
